car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,timestamp
11,147385,33181,4,4,0,0,15:55.2
3,46308,32797,1,3,2,1,16:28.8
20,147465,31160,4,4,0,0,17:02.4
10,141243,35326,3,5,0,0,17:36.0
20,189209,41805,5,5,0,0,18:09.6
7,59624,29984,1,4,2,1,18:43.2
17,130320,31340,2,5,2,1,19:16.8
20,187441,45764,5,5,0,0,19:50.4
8,46940,22339,2,2,1,1,20:24.0
9,102272,37901,2,4,2,1,20:57.6
9,96965,25885,1,4,2,1,21:31.2
4,72704,31948,1,4,0,1,22:04.8
20,178120,37855,5,5,0,0,22:38.4
6,73315,27570,2,3,2,1,23:12.0
6,68687,32070,3,3,2,1,23:45.6
18,123075,29249,2,4,2,1,24:19.2
16,119360,35998,3,5,2,0,24:52.8
11,78914,33958,3,3,2,1,25:26.4
7,67179,29456,2,3,2,1,26:00.0
9,123174,34660,1,5,2,1,26:33.6
17,101520,28708,1,4,2,1,27:07.2
17,165319,43950,3,5,0,0,27:40.8
14,158810,37278,4,5,0,0,28:14.4
12,102921,33030,3,4,2,1,28:48.0
7,64927,33135,2,4,2,1,29:21.6
10,63971,21429,1,3,2,1,29:55.2
13,134803,30786,2,5,0,0,30:28.8
15,148402,38795,5,5,0,0,31:02.4
9,101666,35082,2,5,2,1,31:36.0
1,21834,30920,1,3,1,1,32:09.6
15,115911,32893,3,5,0,0,32:43.2
1,13288,25129,1,3,1,1,33:16.8
8,106425,36161,3,5,2,1,33:50.4
2,26970,19680,1,2,1,1,34:24.0
15,120333,38826,4,5,0,0,34:57.6
16,142752,40150,3,5,0,0,35:31.2
20,173431,33353,4,5,0,0,36:04.8
6,76246,24866,2,3,0,1,36:38.4
3,54114,32783,2,3,2,1,37:12.0
5,37670,31270,2,4,2,1,37:45.6
10,92666,29835,2,4,2,1,38:19.2
6,71990,41062,3,4,1,1,38:52.8
12,110251,29112,2,5,2,1,39:26.4
5,68276,27655,2,4,2,1,40:00.0
13,108575,35384,2,4,2,0,40:33.6
8,72356,26432,1,3,2,1,41:07.2
8,43784,30948,1,3,1,1,41:40.8
11,92499,33363,1,5,2,1,42:14.4
8,62856,28858,2,4,2,1,42:48.0
12,106517,37701,2,5,2,1,43:21.6
12,121036,34393,1,5,0,0,43:55.2
3,35698,30814,1,3,1,1,44:28.8
20,180529,47334,5,5,0,0,45:02.4
7,108591,35839,1,5,2,1,45:36.0
6,41362,27204,1,3,1,1,46:09.6
10,122614,38890,5,5,0,0,46:43.2
9,84081,25353,1,3,2,1,47:16.8
6,85580,28799,1,4,2,1,47:50.4
11,81892,33689,2,4,2,1,48:24.0
10,90046,27351,2,3,2,1,48:57.6
14,113885,32411,2,4,2,0,49:31.2
2,29628,26556,1,2,1,1,50:04.8
11,70377,24288,2,3,2,1,50:38.4
12,85651,29870,2,4,2,1,51:12.0
3,59078,31066,3,3,2,1,51:45.6
3,21308,30974,1,3,1,1,52:19.2
8,151904,39191,3,5,0,0,52:52.8
4,52592,33689,2,4,2,1,53:26.4
10,100432,27978,2,3,0,0,54:00.0
19,137034,27472,2,5,0,1,54:33.6
18,110238,26564,2,4,0,1,55:07.2
9,53530,28167,2,3,2,1,55:40.8
19,140092,33639,4,4,0,0,56:14.4
11,62195,26442,1,4,2,1,56:48.0
20,173581,40811,5,5,0,0,57:21.6
5,53888,24570,1,3,2,1,57:55.2
1,9417,18832,1,2,1,1,58:28.8
7,101670,26591,2,3,2,1,59:02.4
8,53824,22445,1,3,1,1,59:36.0
8,70616,30257,1,4,2,1,00:09.6
4,77677,36268,3,4,2,1,00:43.2
7,48451,25017,2,3,2,1,01:16.8
10,162648,39842,5,5,0,0,01:50.4
15,119056,37888,3,5,0,0,02:24.0
5,43034,27185,1,3,1,1,02:57.6
3,79225,34118,2,5,0,1,03:31.2
8,77526,24866,3,3,2,1,04:04.8
20,180134,41886,4,5,0,0,04:38.4
6,95386,35200,3,4,0,1,05:12.0
7,74318,31955,1,4,2,1,05:45.6
17,122835,32022,3,4,0,0,06:19.2
20,169979,34289,4,5,0,0,06:52.8
7,45065,27141,1,4,1,1,07:26.4
6,60296,28099,1,4,2,1,08:00.0
19,157337,42424,4,5,0,0,08:33.6
17,164769,31658,4,5,0,0,09:07.2
8,77834,30233,3,3,2,1,09:40.8
10,128435,36228,2,5,0,0,10:14.4
3,30116,26935,2,2,2,1,10:48.0
16,145560,41973,4,5,0,0,11:21.6
13,104201,27814,1,5,2,1,11:55.2
9,79868,30684,1,5,2,1,12:28.8
2,22512,20480,1,3,1,1,13:02.4
7,68973,29630,2,3,2,1,13:36.0
3,47194,26581,2,3,2,1,14:09.6
12,142555,38829,5,4,0,0,14:43.2
20,184073,40182,5,5,0,0,15:16.8
12,86053,30469,3,3,2,1,15:50.4
8,139129,39683,5,4,0,0,16:24.0
6,75049,28903,3,3,2,1,16:57.6
8,72812,27832,1,4,2,1,17:31.2
8,110959,37304,2,5,2,1,18:04.8
11,91479,34992,1,5,2,1,18:38.4
16,117134,28796,3,4,0,0,19:12.0
10,106407,24624,3,3,0,1,19:45.6
8,97218,31253,3,4,0,0,20:19.2
8,87263,23952,3,2,0,1,20:52.8
13,156925,43349,5,5,0,0,21:26.4
16,154328,33572,5,4,0,0,22:00.0
11,118195,40066,4,5,0,0,22:33.6
8,64658,33315,2,4,2,1,23:07.2
15,117007,30722,2,5,2,1,23:40.8
18,129853,41817,3,5,2,0,24:14.4
8,94112,29778,2,4,2,1,24:48.0
9,129331,32440,1,5,0,0,25:21.6
8,76597,26653,1,3,2,1,25:55.2
20,158711,39978,5,5,0,0,26:28.8
14,108015,29614,3,4,2,1,27:02.4
2,22863,30057,1,3,1,1,27:36.0
11,150546,34277,3,5,0,0,28:09.6
17,113552,32895,3,4,0,0,28:43.2
20,166861,41076,5,5,0,0,29:16.8
6,80313,22481,1,3,2,1,29:50.4
18,143733,34507,2,5,2,1,30:24.0
10,78929,24617,1,4,2,1,30:57.6
11,87055,27053,1,4,2,1,31:31.2
6,27874,30518,1,3,1,1,32:04.8
19,164292,41063,4,5,0,0,32:38.4
4,65252,25521,3,3,2,1,33:12.0
3,73375,25793,2,3,2,1,33:45.6
9,97413,27371,2,4,2,1,34:19.2
11,104607,38503,2,5,2,0,34:52.8
17,171659,45447,4,5,0,0,35:26.4
7,69339,31817,3,3,0,1,36:00.0
20,156307,37551,2,5,0,0,36:33.6
20,194034,45512,5,5,0,0,37:07.2
7,101676,40089,2,5,0,0,37:40.8
14,133057,39523,2,5,0,0,38:14.4
10,76674,29016,2,4,1,1,38:48.0
16,149151,42882,2,5,0,0,39:21.6
10,106250,33586,3,4,2,1,39:55.2
5,76727,37949,3,5,2,0,40:28.8
17,134264,40358,5,5,0,0,41:02.4
3,22282,22506,1,3,1,1,41:36.0
20,158904,34516,4,5,0,0,42:09.6
10,133315,36872,2,5,0,0,42:43.2
8,84415,23333,3,3,0,1,43:16.8
15,166612,39403,4,5,0,0,43:50.4
11,137496,39807,3,5,0,0,44:24.0
5,43331,30340,2,3,2,1,44:57.6
4,36006,35121,1,4,1,1,45:31.2
17,159834,34997,4,5,0,0,46:04.8
9,115369,35530,1,5,0,0,46:38.4
11,112266,36386,3,4,0,0,47:12.0
17,170721,44611,5,5,0,0,47:45.6
9,129708,32615,3,5,0,1,48:19.2
20,152806,36656,3,5,0,0,48:52.8
2,53841,25146,1,3,2,1,49:26.4
17,139954,34137,3,5,0,0,50:00.0
9,58527,22682,2,2,0,1,50:33.6
14,89155,28290,1,4,2,1,51:07.2
16,173680,45342,4,5,0,0,51:40.8
19,153060,36083,2,5,0,0,52:14.4
18,178321,43835,5,5,0,0,52:48.0
6,88732,35978,3,4,2,1,53:21.6
8,102195,34541,3,4,0,1,53:55.2
4,32519,19884,1,2,1,1,54:28.8
13,139325,41023,2,5,0,0,55:02.4
5,33322,30113,1,3,2,1,55:36.0
12,140036,27959,1,5,0,1,56:09.6
7,123784,38065,3,5,0,0,56:43.2
7,35939,27103,2,3,1,1,57:16.8
15,95319,25639,2,3,2,1,57:50.4
13,85222,21813,2,3,2,1,58:24.0
11,100396,32559,3,4,0,0,58:57.6
3,58099,26182,1,3,2,1,59:31.2
5,50652,25490,2,2,2,1,00:04.8
12,123960,33259,1,5,2,1,00:38.4
18,128532,40900,1,5,2,0,01:12.0
15,142369,39044,2,5,0,0,01:45.6
19,109177,33003,4,4,2,1,02:19.2
17,168522,40974,5,5,0,0,02:52.8
6,84507,29357,3,3,0,1,03:26.4
17,118877,40645,2,5,2,0,04:00.0
17,124897,34105,4,4,0,0,04:33.6
12,42738,20216,1,2,1,1,05:07.2
8,19393,20559,1,2,1,1,05:40.8
4,30427,27334,1,3,1,1,06:14.4
9,39286,18444,1,2,1,1,06:48.0
18,139806,35283,4,5,0,0,07:21.6
11,121765,38623,2,5,2,1,07:55.2
4,19254,26436,1,3,1,1,08:28.8
5,148578,43781,3,5,0,0,09:02.4
7,117789,34047,3,4,0,1,09:36.0
6,81028,29436,4,3,2,1,10:09.6
9,99364,22954,2,3,2,1,10:43.2
13,117144,32994,3,4,0,0,11:16.8
16,174543,35112,3,5,0,0,11:50.4
10,101324,30652,2,4,2,1,12:24.0
20,175149,38806,5,5,0,0,12:57.6
15,78223,36378,3,5,2,1,13:31.2
2,35735,30492,1,3,1,1,14:04.8
11,135464,34098,3,5,0,0,14:38.4
17,173872,39822,5,5,0,0,15:12.0
20,181876,41276,5,5,0,0,15:45.6
15,110976,29632,4,3,0,1,16:19.2
6,113157,45062,4,5,0,0,16:52.8
11,158192,38126,3,5,0,0,17:26.4
12,97641,34136,4,4,0,0,18:00.0
13,122957,34177,3,5,0,0,18:33.6
9,139972,39883,3,5,0,0,19:07.2
5,47166,35017,1,4,1,1,19:40.8
16,124877,39931,3,5,0,0,20:14.4
18,166198,45146,4,5,0,0,20:48.0
10,23547,21380,1,3,1,1,21:21.6
20,173214,43276,5,5,0,0,21:55.2
8,91606,32127,1,5,2,1,22:28.8
5,132798,33976,5,4,0,1,23:02.4
16,122882,37901,3,5,2,0,23:36.0
13,95117,23697,2,3,2,1,24:09.6
1,17401,27205,1,3,1,1,24:43.2
11,62015,23784,1,4,2,1,25:16.8
18,169164,40826,5,5,0,0,25:50.4
3,43356,27702,1,3,2,1,26:24.0
6,82992,37975,3,5,2,1,26:57.6
8,111952,33398,2,5,2,1,27:31.2
5,102185,35605,4,4,0,1,28:04.8
15,110097,36328,2,5,2,1,28:38.4
6,68492,22444,2,3,2,1,29:12.0
11,128234,34820,3,5,0,0,29:45.6
7,58357,35432,2,4,2,0,30:19.2
16,147267,35654,4,4,0,0,30:52.8
2,62923,34036,2,4,0,1,31:26.4
4,80632,37810,4,4,0,0,32:00.0
17,158812,36986,5,4,0,0,32:33.6
11,79730,36161,3,5,2,1,33:07.2
9,86619,30885,2,4,2,1,33:40.8
10,108757,34421,3,5,0,1,34:14.4
18,160521,37543,5,5,0,0,34:48.0
17,88630,31642,1,5,2,1,35:21.6
15,126425,41056,4,5,0,0,35:55.2
3,47866,28385,2,3,2,1,36:28.8
3,55744,34150,2,3,2,1,37:02.4
7,53202,18486,1,2,2,1,37:36.0
15,60179,24346,1,4,2,1,38:09.6
15,92871,25118,1,4,2,1,38:43.2
18,174744,40970,5,5,0,0,39:16.8
3,87213,34103,4,3,0,1,39:50.4
16,130484,29295,2,4,2,1,40:24.0
17,121194,34096,2,5,2,1,40:57.6
10,142467,35557,3,5,0,1,41:31.2
15,130266,40923,4,5,0,0,42:04.8
18,157013,30322,4,4,0,0,42:38.4
11,102516,30694,3,4,0,0,43:12.0
19,162149,42558,5,5,0,0,43:45.6
8,78216,24772,1,3,2,1,44:19.2
19,155359,30098,4,4,0,0,44:52.8
8,102400,34039,4,4,0,1,45:26.4
14,166508,30260,2,5,0,0,46:00.0
10,150470,44427,4,5,0,0,46:33.6
2,15800,24276,1,2,1,1,47:07.2
11,106501,36014,2,5,0,0,47:40.8
8,88138,34143,4,4,0,1,48:14.4
6,80776,28197,2,3,0,1,48:48.0
12,113906,31791,1,5,0,0,49:21.6
15,106965,31834,2,5,2,1,49:55.2
2,28654,24099,1,3,1,1,50:28.8
15,178123,41789,5,5,0,0,51:02.4
14,60381,20463,1,2,1,1,51:36.0
11,94245,29285,1,4,2,1,52:09.6
19,159877,37518,2,5,2,0,52:43.2
3,26769,26761,1,3,1,1,53:16.8
3,57146,29328,1,3,2,1,53:50.4
8,155068,42953,5,5,0,0,54:24.0
10,105494,39051,2,5,2,0,54:57.6
9,82225,26694,3,3,2,1,55:31.2
7,96919,32070,1,4,2,1,56:04.8
13,82717,25382,2,3,2,1,56:38.4
1,23014,27951,1,3,1,1,57:12.0
11,146118,43007,4,5,0,0,57:45.6
20,173707,42049,5,5,0,0,58:19.2
17,105437,34007,2,4,2,0,58:52.8
1,36447,27691,1,3,1,1,59:26.4
3,67938,32487,2,4,2,1,00:00.0
12,119945,34567,3,4,0,0,00:33.6
13,129501,31295,2,5,0,1,01:07.2
19,183153,46654,5,5,0,0,01:40.8
7,83906,29173,1,4,2,1,02:14.4
17,126406,34694,1,5,2,0,02:48.0
14,101550,38764,3,4,2,0,03:21.6
18,141727,35624,4,4,0,0,03:55.2
3,61307,29365,1,3,2,1,04:28.8
10,87156,29971,3,4,0,1,05:02.4
11,122463,38642,3,5,2,1,05:36.0
9,163972,45071,3,5,0,0,06:09.6
10,146296,41922,4,5,0,0,06:43.2
12,119831,30562,4,4,0,1,07:16.8
13,81994,30415,2,4,2,0,07:50.4
17,181296,35915,4,5,0,0,08:24.0
12,140491,40682,4,5,0,0,08:57.6
10,83593,33317,2,4,2,1,09:31.2
9,82919,26793,2,4,2,1,10:04.8
15,123222,32029,4,4,0,0,10:38.4
7,89347,36952,3,4,0,0,11:12.0
1,38453,21337,1,2,1,1,11:45.6
16,178614,45327,5,5,0,0,12:19.2
19,159598,34470,4,5,0,0,12:52.8
14,137971,35089,2,5,0,0,13:26.4
3,46767,38141,2,4,2,1,14:00.0
11,62683,28063,1,4,1,1,14:33.6
4,38558,27401,1,3,2,1,15:07.2
11,110650,30163,3,4,0,1,15:40.8
2,30783,35692,1,4,1,1,16:14.4
10,113689,37585,2,5,0,0,16:48.0
9,129376,33007,2,5,0,0,17:21.6
9,35971,24102,1,3,1,1,17:55.2
17,162801,35925,4,5,0,0,18:28.8
19,156521,37589,4,5,0,0,19:02.4
19,133283,34514,3,4,0,0,19:36.0
11,143458,39485,4,5,0,0,20:09.6
6,130319,35836,3,5,0,1,20:43.2
9,128364,42810,4,5,0,0,21:16.8
9,114336,31005,3,4,0,1,21:50.4
1,34550,27121,2,3,2,1,22:24.0
18,92366,34384,2,4,2,1,22:57.6
14,153667,37029,3,5,0,0,23:31.2
1,28185,23384,1,2,2,1,24:04.8
12,95277,38689,3,5,2,0,24:38.4
17,167167,44039,4,5,0,0,25:12.0
11,122872,29384,3,4,0,0,25:45.6
17,158742,39703,5,5,0,0,26:19.2
11,51821,26220,1,3,2,1,26:52.8
14,99408,28755,3,4,2,1,27:26.4
19,168454,38186,4,5,0,0,28:00.0
4,39282,32404,1,4,2,1,28:33.6
16,108252,28976,1,4,2,1,29:07.2
16,160894,44588,4,5,0,0,29:40.8
13,132528,31274,3,4,0,0,30:14.4
8,33901,22875,1,3,1,1,30:48.0
20,194454,47957,5,5,0,0,31:21.6
1,21911,23642,1,3,1,1,31:55.2
14,100541,33869,3,4,2,0,32:28.8
11,87282,30752,1,4,1,1,33:02.4
14,179410,44765,5,5,0,0,33:36.0
13,90368,27575,2,4,2,1,34:09.6
20,190967,45367,5,5,0,0,34:43.2
11,92038,33351,2,4,2,1,35:16.8
17,141709,36050,4,5,0,0,35:50.4
6,98523,34293,2,4,0,1,36:24.0
16,110993,36903,3,5,2,1,36:57.6
19,146899,27094,3,4,0,0,37:31.2
8,108338,33125,3,4,0,1,38:04.8
4,64467,34839,2,4,2,1,38:38.4
6,39665,25004,1,3,1,1,39:12.0
1,23414,23849,1,3,1,1,39:45.6
10,144624,40148,5,5,0,0,40:19.2
5,28856,24096,1,3,1,1,40:52.8
20,177408,37400,4,5,0,0,41:26.4
8,35710,26911,1,3,1,1,42:00.0
11,86184,27152,1,4,2,1,42:33.6
13,143595,39502,3,5,2,0,43:07.2
16,108887,31603,1,4,2,1,43:40.8
4,22031,24741,1,3,1,1,44:14.4
7,103625,40639,3,5,0,0,44:48.0
7,103409,38702,3,5,0,0,45:21.6
9,97407,27832,4,3,0,1,45:55.2
1,71140,30776,2,3,0,1,46:28.8
1,25116,22256,1,3,1,1,47:02.4
14,81461,36679,3,4,2,1,47:36.0
11,116140,21124,2,3,0,1,48:09.6
5,35610,28077,2,3,1,1,48:43.2
2,18697,27555,1,2,1,1,49:16.8
3,26311,22794,1,3,1,1,49:50.4
19,172313,38436,4,5,0,0,50:24.0
9,49941,27147,2,3,2,1,50:57.6
16,62619,36816,2,5,1,1,51:31.2
17,104103,32007,2,5,2,0,52:04.8
20,181645,42202,5,5,0,0,52:38.4
20,126034,32060,3,4,2,0,53:12.0
18,158239,37805,3,5,0,0,53:45.6
10,143374,34220,5,4,0,0,54:19.2
15,161395,46297,4,5,0,0,54:52.8
17,100247,32151,1,5,2,1,55:26.4
15,131241,30603,2,5,2,1,56:00.0
5,63034,29727,2,3,2,1,56:33.6
11,121508,36082,3,5,0,0,57:07.2
6,90128,32666,3,3,2,1,57:40.8
19,121146,30833,3,4,2,0,58:14.4
6,67860,29108,2,3,2,1,58:48.0
18,186522,42504,5,5,0,0,59:21.6
6,74550,32598,3,3,2,1,59:55.2
13,133475,36787,2,5,0,0,00:28.8
9,53850,27473,1,3,2,1,01:02.4
11,108398,35048,2,5,2,1,01:36.0
13,80675,35014,1,5,1,1,02:09.6
9,47238,31053,1,4,1,1,02:43.2
10,55471,25713,2,3,2,1,03:16.8
9,119376,31527,3,4,0,1,03:50.4
11,124972,30424,2,4,0,1,04:24.0
4,54277,31043,2,4,2,1,04:57.6
16,116492,29780,3,4,0,1,05:31.2
6,107070,28793,1,5,0,1,06:04.8
8,66172,26246,2,3,2,1,06:38.4
5,52291,25465,3,3,2,1,07:12.0
1,14893,24663,1,3,1,1,07:45.6
16,141764,35803,2,5,0,0,08:19.2
6,60236,37934,1,5,2,1,08:52.8
8,91585,33889,3,4,2,1,09:26.4
18,156342,37606,4,5,0,0,10:00.0
12,141171,38746,4,5,0,0,10:33.6
11,91305,37641,3,5,2,1,11:07.2
20,176144,35546,5,5,0,0,11:40.8
8,49052,27140,1,3,1,1,12:14.4
20,191200,48071,5,5,0,0,12:48.0
18,144333,36368,3,5,0,0,13:21.6
11,82551,34735,2,4,2,1,13:55.2
19,124552,41795,3,5,0,0,14:28.8
2,24196,22985,1,3,1,1,15:02.4
16,79590,32933,2,5,2,1,15:36.0
8,26594,28548,1,3,1,1,16:09.6
9,125004,40832,3,5,0,0,16:43.2
9,76888,26952,2,3,2,1,17:16.8
9,112634,30523,3,4,0,1,17:50.4
11,52859,31715,1,5,1,1,18:24.0
17,85331,35152,1,5,1,1,18:57.6
14,94978,31835,1,5,2,0,19:31.2
11,112093,37403,3,5,0,1,20:04.8
17,132423,27237,3,4,2,1,20:38.4
4,27846,27278,1,3,1,1,21:12.0
5,30186,20489,1,2,1,1,21:45.6
13,86498,28985,2,4,2,1,22:19.2
8,69105,22850,1,4,2,1,22:52.8
9,103978,31208,2,4,0,1,23:26.4
11,100461,35291,1,5,2,1,24:00.0
10,137680,37728,4,4,0,0,24:33.6
1,11623,23658,1,2,1,1,25:07.2
11,131579,40857,2,5,2,0,25:40.8
10,118229,35042,4,5,0,0,26:14.4
10,80586,32582,1,5,2,0,26:48.0
3,23692,19195,1,2,1,1,27:21.6
4,22716,21968,1,2,1,1,27:55.2
18,156467,30910,3,5,0,1,28:28.8
5,60304,32152,2,4,2,1,29:02.4
9,144777,40178,5,5,0,0,29:36.0
16,135969,34810,4,5,0,0,30:09.6
18,173558,38428,5,5,0,0,30:43.2
13,77735,30791,1,4,2,1,31:16.8
9,88246,34445,2,4,2,0,31:50.4
8,58078,29897,1,4,1,1,32:24.0
17,148290,39554,4,5,0,0,32:57.6
7,60863,31122,4,3,0,1,33:31.2
8,80818,34863,2,4,0,0,34:04.8
2,14634,20839,1,2,1,1,34:38.4
10,100125,34300,2,5,0,0,35:12.0
10,62535,27375,1,4,2,1,35:45.6
19,129803,37459,4,5,0,0,36:19.2
9,128666,35354,4,4,0,1,36:52.8
10,72855,26594,1,4,1,1,37:26.4
15,118973,36550,3,4,2,0,38:00.0
2,9328,21651,1,2,1,1,38:33.6
12,125315,37133,3,5,0,0,39:07.2
4,32221,32581,1,4,1,1,39:40.8
6,49898,32287,3,4,2,1,40:14.4
1,31616,28785,1,3,2,1,40:48.0
18,168683,38786,5,5,0,0,41:21.6
3,23670,22252,1,3,1,1,41:55.2
11,132054,29108,5,3,0,0,42:28.8
1,15956,30597,1,3,1,1,43:02.4
9,106825,32492,3,4,0,0,43:36.0
15,141677,39362,3,5,0,0,44:09.6
10,109193,33970,2,4,0,0,44:43.2
20,159291,37412,4,5,0,0,45:16.8
19,123165,34389,2,5,2,0,45:50.4
20,185692,41728,5,5,0,0,46:24.0
14,104639,34245,2,4,2,0,46:57.6
18,176583,42855,5,5,0,0,47:31.2
6,71153,26653,2,3,0,1,48:04.8
20,152895,39500,4,5,0,0,48:38.4
16,113557,35495,2,4,2,0,49:12.0
9,139048,39337,5,5,0,0,49:45.6
17,188205,46581,5,5,0,0,50:19.2
3,22856,21235,1,2,1,1,50:52.8
20,182886,39034,5,5,0,0,51:26.4
8,61662,31569,2,4,2,1,52:00.0
15,161311,34022,3,5,0,0,52:33.6
7,55528,26012,1,3,2,1,53:07.2
8,144967,40091,3,5,0,0,53:40.8
20,170549,35695,5,5,0,0,54:14.4
17,160873,39684,3,5,0,0,54:48.0
19,131552,25766,2,4,2,1,55:21.6
15,141803,37024,4,5,0,0,55:55.2
17,155747,40418,5,5,0,0,56:28.8
5,50080,28618,2,3,2,1,57:02.4
1,20048,27388,1,3,1,1,57:36.0
2,36806,28704,1,3,1,1,58:09.6
17,119465,31588,4,4,2,1,58:43.2
12,112684,36415,4,4,0,0,59:16.8
5,54486,24291,1,3,2,1,59:50.4
18,146616,36852,4,5,0,0,00:24.0
4,58079,30572,2,3,2,1,00:57.6
4,24003,18468,1,2,1,1,01:31.2
9,74019,27757,1,4,2,1,02:04.8
17,86935,29525,3,3,2,1,02:38.4
4,77019,24387,3,3,0,1,03:12.0
9,113131,33332,1,5,2,0,03:45.6
9,91270,38679,1,5,2,0,04:19.2
14,167589,37897,4,5,0,0,04:52.8
5,87143,21986,1,3,1,1,05:26.4
17,144100,38277,4,5,0,0,06:00.0
8,131309,44315,5,5,0,0,06:33.6
13,73929,25935,2,3,2,1,07:07.2
4,13939,18968,1,2,1,1,07:40.8
14,126756,23058,1,4,2,1,08:14.4
13,134334,38291,3,5,0,0,08:48.0
9,112320,33333,3,5,0,1,09:21.6
8,90212,29287,3,4,0,1,09:55.2
18,178287,40932,4,5,0,0,10:28.8
19,111005,27719,2,4,2,1,11:02.4
8,89382,32182,2,4,2,1,11:36.0
10,126499,41018,2,5,0,0,12:09.6
6,134280,40888,3,5,0,0,12:43.2
7,56078,21702,1,3,2,1,13:16.8
3,73496,28914,1,3,0,1,13:50.4
9,145078,35598,3,5,0,0,14:24.0
12,100035,34694,2,5,0,0,14:57.6
4,35191,26201,1,4,1,1,15:31.2
11,120364,34127,3,5,0,0,16:04.8
9,98935,28967,4,3,0,1,16:38.4
18,162229,32871,5,5,0,0,17:12.0
3,80713,34601,2,4,0,1,17:45.6
18,121366,35595,3,5,0,0,18:19.2
11,46482,25485,2,3,2,1,18:52.8
3,72604,32859,1,5,0,1,19:26.4
7,51800,36694,3,3,2,1,20:00.0
7,105136,34689,2,4,0,1,20:33.6
18,174845,39034,5,5,0,0,21:07.2
8,38455,26106,1,3,1,1,21:40.8
20,157030,35442,3,5,2,0,22:14.4
15,149121,37352,4,5,0,0,22:48.0
1,30821,30536,1,3,2,1,23:21.6
10,110112,34657,2,5,2,1,23:55.2
13,92127,29019,2,3,1,1,24:28.8
12,94063,30798,2,4,2,1,25:02.4
20,145238,38382,3,5,0,0,25:36.0
8,101686,34819,4,4,0,1,26:09.6
8,78599,31073,1,4,2,1,26:43.2
20,156048,42185,5,5,0,0,27:16.8
19,155451,42426,4,5,0,0,27:50.4
2,43938,25709,1,3,2,1,28:24.0
8,44998,31783,3,3,2,1,28:57.6
11,107382,37043,2,5,0,0,29:31.2
11,140448,36083,3,5,0,0,30:04.8
4,64465,32065,1,4,2,1,30:38.4
16,145337,35710,3,5,0,0,31:12.0
13,126421,38946,3,5,0,0,31:45.6
3,37907,26951,2,3,2,1,32:19.2
3,50715,31671,1,3,2,1,32:52.8
15,133754,33214,4,4,0,0,33:26.4
6,55776,24980,1,3,2,1,34:00.0
10,91230,26849,1,4,2,1,34:33.6
8,110200,26250,2,3,0,1,35:07.2
14,117706,34047,4,4,2,1,35:40.8
13,179178,46160,5,5,0,0,36:14.4
10,116506,31796,3,4,0,1,36:48.0
13,130359,31576,3,4,0,0,37:21.6
10,152046,36639,5,4,0,0,37:55.2
10,96518,29610,2,4,0,1,38:28.8
6,47332,33219,1,4,1,1,39:02.4
12,118275,27971,2,4,0,1,39:36.0
8,74562,33015,1,4,2,1,40:09.6
8,58002,30543,1,3,2,1,40:43.2
19,162453,37941,3,5,0,0,41:16.8
18,161405,37487,5,5,0,0,41:50.4
6,100456,30153,2,4,2,1,42:24.0
20,140240,37972,3,5,2,0,42:57.6
3,53938,31475,1,3,2,1,43:31.2
8,131267,35972,4,4,0,0,44:04.8
3,52371,27820,2,3,2,1,44:38.4
7,109255,29134,2,3,2,1,45:12.0
9,105361,31348,1,5,2,1,45:45.6
7,114274,30210,2,4,2,1,46:19.2
8,91300,34302,2,4,2,1,46:52.8
8,93605,21657,1,3,0,1,47:26.4
11,118812,36118,2,5,2,1,48:00.0
11,88930,20908,2,3,2,1,48:33.6
10,83016,32512,2,4,2,0,49:07.2
12,118033,39388,4,5,0,0,49:40.8
10,112439,34370,4,5,2,1,50:14.4
10,96718,33472,3,4,2,1,50:48.0
8,44257,24718,1,3,1,1,51:21.6
9,87272,32618,2,4,2,1,51:55.2
18,152310,39933,4,5,0,0,52:28.8
9,28095,26325,1,3,1,1,53:02.4
19,146974,31936,4,4,0,0,53:36.0
8,41174,27573,1,3,1,1,54:09.6
10,105272,30042,1,5,0,0,54:43.2
3,37769,26052,1,3,2,1,55:16.8
7,98142,33699,3,5,0,1,55:50.4
13,136158,33439,4,4,0,1,56:24.0
4,63292,25424,2,3,2,1,56:57.6
7,100012,37476,2,5,2,1,57:31.2
11,138432,34781,4,5,0,1,58:04.8
8,76759,28742,2,4,0,1,58:38.4
10,96744,32773,3,4,0,0,59:12.0
20,184892,41159,5,5,0,0,59:45.6
1,10013,20286,1,2,1,1,00:19.2
19,156621,40067,4,5,0,0,00:52.8
18,154742,38632,4,5,0,0,01:26.4
15,65864,19876,1,3,2,1,02:00.0
6,61274,25389,3,3,2,1,02:33.6
8,40782,24402,1,3,1,1,03:07.2
10,152871,45404,5,5,0,0,03:40.8
10,102455,32966,2,4,2,1,04:14.4
1,26213,34060,1,3,0,1,04:48.0
10,68909,29328,2,3,2,1,05:21.6
4,49347,25377,2,3,2,1,05:55.2
6,128165,31542,4,4,0,1,06:28.8
3,24699,23532,1,3,1,1,07:02.4
3,63440,24379,1,3,2,1,07:36.0
15,148178,38946,4,5,0,0,08:09.6
8,31417,24549,1,3,1,1,08:43.2
4,112571,39952,2,5,0,0,09:16.8
10,101322,31616,3,3,0,1,09:50.4
13,93548,33557,2,5,2,0,10:24.0
