car_age,km_driven,price_new,accident_count,door_count,fuel,transmission,y_true,timestamp
4,186137,30515,3,5,0,1,1970,02:24.0
12,104250,39538,1,3,2,0,5694,02:57.6
20,93048,32713,5,5,1,0,717,03:31.2
2,99415,31526,3,4,2,1,7869,04:04.8
6,137054,24561,2,4,1,1,4374,04:38.4
5,137238,29552,3,4,2,1,3782,05:12.0
10,81040,40063,3,5,2,1,4500,05:45.6
14,158550,39841,1,4,2,1,5318,06:19.2
15,167996,39040,3,4,0,1,2420,06:52.8
3,61872,36833,1,3,2,0,15501,07:26.4
7,68306,19352,2,4,1,0,4550,08:00.0
10,125704,34851,1,4,2,1,4004,08:33.6
8,112476,23422,1,4,0,1,5460,09:07.2
10,152587,30996,2,5,2,0,1944,09:40.8
3,150587,20932,2,2,0,0,2806,10:14.4
13,156530,30997,3,3,1,1,2099,10:48.0
5,171370,45140,2,4,2,1,5097,11:21.6
6,158808,25899,1,2,2,1,4732,11:55.2
12,146031,42490,2,4,1,0,3814,12:28.8
8,94008,34008,2,5,1,1,5283,13:02.4
14,86705,32024,1,5,1,1,4498,13:36.0
15,166333,31190,1,4,2,1,3061,14:09.6
2,95797,22107,3,4,2,1,5084,14:43.2
15,55522,19776,4,5,2,0,1664,15:16.8
3,158570,19458,1,4,2,1,3687,15:50.4
12,42661,31539,1,2,1,1,10073,16:24.0
2,148138,45744,3,3,0,1,7644,16:57.6
6,151384,29267,3,4,2,1,4451,17:31.2
15,152248,32587,1,4,2,1,1990,18:04.8
6,105872,26573,1,4,0,1,4332,18:38.4
15,19857,38782,3,4,0,1,2801,19:12.0
1,151780,29897,1,4,2,0,6665,19:45.6
15,158808,25444,1,5,1,1,2587,20:19.2
10,168710,26862,2,4,2,0,3216,20:52.8
13,28332,42401,2,5,0,1,7154,21:26.4
7,104145,45867,4,4,2,0,3698,22:00.0
4,79601,33655,1,3,2,1,10516,22:33.6
8,22781,42644,3,4,2,0,8113,23:07.2
11,108015,33147,4,3,1,1,3402,23:40.8
12,192561,32735,5,4,0,1,650,24:14.4
17,65394,38701,1,4,1,0,6192,24:48.0
14,7645,26292,3,4,2,1,3366,25:21.6
15,111516,29030,1,4,1,1,3973,25:55.2
18,51294,47600,1,3,0,1,4028,26:28.8
11,91335,25443,2,3,2,1,3484,27:02.4
10,53377,36315,1,4,0,1,6444,27:36.0
11,99351,22314,3,2,2,1,2213,28:09.6
5,49461,41047,1,5,2,1,14224,28:43.2
12,112094,35379,1,5,2,0,5779,29:16.8
17,105760,44674,5,5,2,0,1114,29:50.4
19,102124,30693,1,4,2,1,2516,30:24.0
9,184962,40304,1,4,0,1,4208,30:57.6
17,13763,40642,2,4,1,1,7910,31:31.2
8,110721,26598,3,5,1,1,2381,32:04.8
18,106987,32930,1,5,2,1,1779,32:38.4
13,187338,30155,3,5,0,1,932,33:12.0
16,129103,41931,1,2,2,1,5283,33:45.6
15,86436,39224,2,4,2,0,2444,34:19.2
2,58298,34206,3,4,2,1,10246,34:52.8
10,84296,28285,5,5,1,0,1236,35:26.4
4,144098,41334,1,5,2,0,9267,36:00.0
15,93901,24463,2,5,1,1,2240,36:33.6
11,13001,30866,3,5,0,1,3635,37:07.2
10,65477,32147,2,2,2,1,5037,37:40.8
18,101175,28070,5,5,2,0,466,38:14.4
2,17095,32431,3,5,2,1,10994,38:48.0
9,164346,43262,2,5,2,0,3133,39:21.6
13,32829,34327,2,5,2,1,7273,39:55.2
12,61798,34749,1,5,0,1,3673,40:28.8
10,110248,38012,2,2,2,1,8010,41:02.4
11,34624,21119,4,4,2,1,2178,41:36.0
9,109660,37665,4,5,1,1,5304,42:09.6
11,126977,27612,1,5,2,1,3546,42:43.2
9,115274,25725,1,3,2,1,5487,43:16.8
13,76118,22129,4,4,0,1,895,43:50.4
3,39658,37227,2,3,1,1,13840,44:24.0
10,169310,37530,4,5,0,0,1886,44:57.6
14,46995,46755,4,5,2,0,4010,45:31.2
4,20827,38056,1,3,2,0,19741,46:04.8
9,138744,22181,1,2,0,0,3847,46:38.4
9,114781,33983,1,5,2,0,4036,47:12.0
10,104483,20350,5,4,1,1,1325,47:45.6
14,39201,36449,2,4,2,1,6147,48:19.2
9,146909,35173,3,5,2,1,2133,48:52.8
15,89239,26056,2,5,2,1,1380,49:26.4
6,111540,36380,4,4,0,0,2586,50:00.0
3,82596,29080,2,5,0,0,7267,50:33.6
8,154505,35826,1,3,2,1,7276,51:07.2
14,131576,32477,1,5,2,1,3188,51:40.8
19,17505,42951,1,4,0,0,6305,52:14.4
15,35472,39768,4,4,2,1,4466,52:48.0
3,57073,31003,2,4,0,0,9514,53:21.6
5,30855,29034,2,3,1,1,11037,53:55.2
8,34556,39521,1,4,2,1,11664,54:28.8
17,117343,35822,3,5,0,1,1031,55:02.4
9,186199,29414,1,4,1,0,5271,55:36.0
13,138008,30247,1,3,1,1,3726,56:09.6
7,100314,42753,3,5,2,1,5299,56:43.2
17,45597,26029,2,4,2,1,4183,57:16.8
9,79768,43092,3,4,2,1,4324,57:50.4
1,83572,29312,1,5,2,1,10977,58:24.0
6,72502,29376,2,5,2,0,6231,58:57.6
3,16502,37885,5,5,0,0,5692,59:31.2
19,72484,22167,1,5,2,1,2218,00:04.8
5,178012,43661,3,4,0,1,2177,00:38.4
16,40985,38771,3,4,2,0,4746,01:12.0
10,110465,23360,1,5,0,1,2913,01:45.6
10,83626,35982,1,4,1,1,10511,02:19.2
7,41571,33591,3,5,2,1,4686,02:52.8
14,144633,23759,1,3,2,0,3415,03:26.4
6,127877,34589,4,4,0,1,1616,04:00.0
18,160520,42457,3,3,0,0,829,04:33.6
10,13650,30814,1,3,2,1,8516,05:07.2
7,83221,25354,2,5,2,1,3510,05:40.8
9,85330,30412,2,2,2,0,6800,06:14.4
17,127076,29444,3,5,0,1,1364,06:48.0
13,10227,27945,1,5,0,0,6043,07:21.6
12,171313,33673,1,5,0,1,1529,07:55.2
16,141408,22329,1,5,2,1,2274,08:28.8
2,192012,40395,1,2,0,1,5921,09:02.4
10,84065,31416,3,4,2,1,3685,09:36.0
17,65087,27832,1,3,0,1,4089,10:09.6
9,29304,39581,2,2,0,1,9935,10:43.2
6,68342,28366,3,5,0,1,4236,11:16.8
12,42804,42561,2,4,2,0,4989,11:50.4
7,65094,42597,3,5,2,1,9435,12:24.0
16,78766,20679,1,4,2,1,2375,12:57.6
17,161512,42325,5,5,0,1,310,13:31.2
10,85262,27705,1,4,2,0,3617,14:04.8
17,76521,33989,1,3,2,1,4707,14:38.4
4,134251,25740,5,3,0,0,1987,15:12.0
11,68703,28306,1,4,2,1,5184,15:45.6
2,103133,35013,1,5,2,1,9722,16:19.2
15,76604,36193,3,3,1,1,4480,16:52.8
15,121221,40999,1,4,2,0,4526,17:26.4
13,121417,31359,4,5,1,1,1621,18:00.0
4,43031,33113,2,2,2,1,9789,18:33.6
2,84669,24577,1,3,1,1,10564,19:07.2
14,138294,41705,2,5,0,0,1330,19:40.8
16,11922,37081,1,5,2,1,4538,20:14.4
12,32642,24498,3,4,1,1,3218,20:48.0
10,39847,29237,1,4,1,1,10028,21:21.6
13,180747,39462,1,4,2,1,2474,21:55.2
13,81221,37518,2,2,0,1,5388,22:28.8
19,23541,21525,2,4,2,0,1155,23:02.4
19,15646,39192,1,4,2,1,7409,23:36.0
11,148408,39780,5,5,2,1,2101,24:09.6
18,57529,31403,1,5,1,1,4809,24:43.2
5,150688,24236,4,4,0,1,1987,25:16.8
8,64302,41832,4,3,0,1,5257,25:50.4
18,121457,20788,2,5,2,0,500,26:24.0
6,99236,29617,4,5,2,1,3653,26:57.6
4,176242,35607,1,3,2,1,5967,27:31.2
13,150576,37211,5,4,1,1,2107,28:04.8
1,51416,29067,3,3,0,1,10218,28:38.4
10,192096,30156,1,4,2,1,2785,29:12.0
6,60339,39905,4,2,2,0,6469,29:45.6
4,159679,45753,1,4,1,1,11397,30:19.2
8,182624,25974,3,2,0,1,1413,30:52.8
10,144314,37472,5,5,1,1,1966,31:26.4
7,178917,41928,1,5,1,1,7990,32:00.0
17,72603,42387,2,2,2,1,6181,32:33.6
12,119225,37325,4,4,0,0,1929,33:07.2
11,102678,19783,3,5,0,0,730,33:40.8
12,159774,38173,1,3,1,1,5559,34:14.4
15,13210,37207,1,4,2,0,5533,34:48.0
11,64989,31929,1,3,2,1,5796,35:21.6
15,41005,26871,1,4,1,1,4299,35:55.2
7,143062,34497,1,5,2,1,4746,36:28.8
16,143599,35739,2,4,1,1,2151,37:02.4
8,94556,39424,3,5,2,1,3143,37:36.0
14,50391,39115,1,4,2,0,8460,38:09.6
14,161079,37975,1,5,0,1,2754,38:43.2
20,142788,37929,1,5,2,1,2643,39:16.8
7,138948,33320,2,5,2,1,3460,39:50.4
11,111158,46490,3,5,1,1,7495,40:24.0
5,111631,35878,4,5,0,1,3435,40:57.6
2,152024,35742,1,5,1,1,9610,41:31.2
19,47548,41190,1,4,2,1,3462,42:04.8
11,152055,29947,1,4,1,1,5521,42:38.4
19,89090,26110,1,4,1,0,1923,43:12.0
19,137962,41639,1,5,0,0,2318,43:45.6
7,103570,44646,5,5,1,1,6122,44:19.2
6,93650,38516,4,4,0,0,2391,44:52.8
18,155933,20282,5,4,2,0,695,45:26.4
1,38767,39663,2,5,2,0,14047,46:00.0
13,113021,33793,3,4,2,0,1610,46:33.6
12,66918,32632,1,4,0,0,5334,47:07.2
7,168122,29430,3,3,0,1,3513,47:40.8
5,129952,28092,2,4,0,0,3586,48:14.4
3,183566,28658,1,4,1,1,6075,48:48.0
9,112433,28511,1,3,2,1,5605,49:21.6
9,13958,25567,3,4,2,1,4039,49:55.2
3,60079,23343,3,5,0,0,4270,50:28.8
12,181844,33120,1,5,2,1,3491,51:02.4
9,39182,28571,3,5,0,1,5542,51:36.0
14,50408,31732,2,4,1,1,5690,52:09.6
12,77889,34210,2,4,2,1,3446,52:43.2
12,152960,23139,1,4,2,0,2912,53:16.8
18,115170,45821,1,4,0,0,3294,53:50.4
7,99812,18892,4,5,0,1,1111,54:24.0
13,31554,17353,1,5,2,1,4241,54:57.6
14,28383,33195,4,2,2,1,2875,55:31.2
8,106348,31838,3,4,2,1,2665,56:04.8
18,115116,40523,3,4,1,0,2636,56:38.4
13,172023,26906,2,3,2,1,2052,57:12.0
14,133802,21476,3,3,1,1,1531,57:45.6
10,183215,31580,1,5,0,1,1484,58:19.2
18,112451,28228,1,4,2,1,2950,58:52.8
5,71742,24270,2,5,0,1,4286,59:26.4
10,194106,45111,1,4,0,1,3865,00:00.0
18,137496,23972,1,5,1,1,1920,00:33.6
5,176982,39575,2,5,2,1,6256,01:07.2
9,34715,32285,3,4,2,1,5258,01:40.8
15,79873,44232,5,5,2,1,1917,02:14.4
11,168404,30895,2,4,1,1,4165,02:48.0
16,79215,32360,2,4,0,1,3382,03:21.6
10,45189,33662,1,4,2,1,7379,03:55.2
17,94739,34427,1,5,1,0,3341,04:28.8
16,183064,36474,2,5,2,1,1667,05:02.4
11,111681,33928,2,4,1,0,3361,05:36.0
4,160026,26673,1,5,1,1,6416,06:09.6
15,142160,45219,1,5,2,0,4996,06:43.2
15,35620,32433,3,4,0,1,2314,07:16.8
11,22713,34833,1,4,1,0,8766,07:50.4
15,50962,39196,1,3,1,1,9252,08:24.0
16,13071,41619,4,4,0,1,1678,08:57.6
7,116477,23892,5,3,2,1,2490,09:31.2
3,170285,43193,1,4,2,1,10052,10:04.8
14,112690,31049,2,5,2,1,1858,10:38.4
11,35142,47464,2,4,1,0,9415,11:12.0
10,134901,35492,1,5,0,1,3312,11:45.6
1,163980,44403,1,5,2,1,9935,12:19.2
9,101367,22503,1,4,2,1,4319,12:52.8
7,51792,29996,2,5,0,1,7239,13:26.4
9,24909,30293,1,5,0,1,9067,14:00.0
13,34961,23759,1,3,1,0,7391,14:33.6
11,172703,33995,1,3,2,0,3186,15:07.2
7,40631,25732,3,4,2,0,5786,15:40.8
9,125109,24927,2,5,0,0,1924,16:14.4
15,56221,27263,5,4,0,1,658,16:48.0
11,126427,47986,1,5,2,1,4757,17:21.6
9,129362,16530,1,5,2,1,2379,17:55.2
10,166028,35058,1,4,0,1,2241,18:28.8
10,120066,24351,1,4,0,0,1732,19:02.4
4,30893,36759,1,3,1,0,20025,19:36.0
17,76647,30788,3,4,2,1,2655,20:09.6
3,178928,33250,4,5,0,1,2628,20:43.2
1,65599,43512,2,3,0,0,17378,21:16.8
9,115398,27150,2,4,2,1,3304,21:50.4
5,110298,37247,1,4,0,1,7944,22:24.0
15,78777,26592,5,3,2,1,2148,22:57.6
7,49049,41476,2,4,1,1,13195,23:31.2
16,86995,25181,1,5,2,1,3862,24:04.8
3,69751,32461,1,3,1,0,13903,24:38.4
12,29804,24713,4,5,1,1,4449,25:12.0
7,137622,38515,3,5,2,1,3490,25:45.6
18,24791,34149,1,5,0,1,3064,26:19.2
19,190573,38187,4,2,2,1,922,26:52.8
9,125149,31197,2,5,1,0,3133,27:26.4
13,45183,34289,2,5,1,1,6085,28:00.0
5,79309,20344,4,3,2,1,3316,28:33.6
12,44516,32494,1,5,2,1,8726,29:07.2
9,44886,36034,4,5,2,1,2825,29:40.8
10,13177,40609,4,5,0,1,4235,30:14.4
9,94664,19551,1,5,1,1,3274,30:48.0
11,78045,40573,2,5,1,1,5006,31:21.6
8,33431,34250,1,2,2,1,14211,31:55.2
2,65928,33394,1,4,1,0,14996,32:28.8
2,30083,31985,2,3,1,1,13184,33:02.4
10,129926,32711,3,4,2,1,2747,33:36.0
15,185392,33893,1,3,0,0,1012,34:09.6
3,29282,30341,3,4,2,1,8790,34:43.2
12,167294,27666,1,5,0,1,2991,35:16.8
10,14697,25851,1,5,1,1,9911,35:50.4
18,68737,43495,5,5,0,1,1415,36:24.0
8,157842,22828,2,4,2,0,1688,36:57.6
14,185150,32157,1,3,0,0,1707,37:31.2
10,31109,18264,2,4,2,1,3598,38:04.8
11,130431,38903,2,5,2,1,2315,38:38.4
11,59853,40667,1,5,2,0,5558,39:12.0
12,55885,19387,4,5,2,1,1128,39:45.6
7,28424,38667,1,3,2,0,12680,40:19.2
17,62470,22681,2,3,2,1,1688,40:52.8
15,156646,39433,3,4,2,1,1093,41:26.4
11,130030,25582,2,2,0,1,2737,42:00.0
8,96465,42287,1,3,2,1,9682,42:33.6
6,104073,31697,1,4,0,1,5860,43:07.2
2,75478,35152,4,5,1,1,7795,43:40.8
9,144920,26700,1,4,2,1,4930,44:14.4
3,98685,24407,3,4,2,0,3579,44:48.0
7,71963,36272,1,5,2,0,6774,45:21.6
17,74921,31319,1,4,2,0,2394,45:55.2
15,96993,46740,3,5,0,1,2697,46:28.8
16,62889,40231,1,3,0,0,3500,47:02.4
8,166355,33701,3,4,2,1,2543,47:36.0
15,130686,38281,1,4,2,1,5537,48:09.6
17,163621,40404,3,5,2,0,732,48:43.2
12,110346,26995,1,4,1,1,5212,49:16.8
11,146615,40309,1,5,2,1,5155,49:50.4
11,156186,38453,3,2,2,1,5033,50:24.0
2,171739,44010,1,4,0,0,10122,50:57.6
10,73389,33261,1,4,1,0,5607,51:31.2
3,83570,36387,3,5,2,1,9137,52:04.8
5,69412,21500,3,5,2,0,2652,52:38.4
16,188460,33573,3,5,2,1,724,53:12.0
3,27291,38476,4,3,1,1,9726,53:45.6
18,111748,40712,3,5,2,1,3319,54:19.2
3,35666,28466,1,2,0,1,13478,54:52.8
18,160987,26866,3,3,1,0,1428,55:26.4
18,71485,43866,2,3,1,0,4973,56:00.0
12,27924,35614,1,4,0,1,7065,56:33.6
9,48730,34469,2,5,0,1,5451,57:07.2
9,157546,37587,5,4,0,1,2066,57:40.8
6,30759,41395,2,2,2,1,11892,58:14.4
3,42520,44926,2,4,0,1,14621,58:48.0
13,41801,21428,3,3,2,0,1609,59:21.6
14,162602,26221,2,4,2,0,935,59:55.2
9,123232,29462,1,4,2,0,5328,00:28.8
15,86325,36766,4,5,2,1,3011,01:02.4
11,41356,29850,2,4,2,1,7555,01:36.0
8,89567,21660,3,4,0,0,1320,02:09.6
8,188736,41605,1,4,2,1,6055,02:43.2
12,98255,31187,5,4,2,1,2520,03:16.8
8,153506,34485,1,5,2,1,3400,03:50.4
8,62577,26408,1,5,1,1,8021,04:24.0
6,58961,37682,2,5,0,1,8521,04:57.6
17,148015,24045,4,3,2,0,930,05:31.2
12,78362,27561,2,3,0,0,3908,06:04.8
9,172161,30179,3,3,1,0,4321,06:38.4
18,114544,29014,1,2,0,1,3595,07:12.0
5,120068,37019,1,4,0,1,6028,07:45.6
14,172154,45513,2,5,2,1,4118,08:19.2
3,108376,32054,5,5,2,0,1974,08:52.8
7,45185,44142,1,5,2,1,16280,09:26.4
12,61156,37645,3,5,0,1,3910,10:00.0
8,120954,41931,1,3,2,0,6951,10:33.6
16,78916,27542,3,3,0,1,2398,11:07.2
4,109476,36601,3,4,2,1,8267,11:40.8
17,153417,28732,1,5,0,0,1284,12:14.4
1,26601,21121,3,4,0,0,7030,12:48.0
14,121328,22755,1,3,2,1,2055,13:21.6
17,72733,33547,2,5,1,1,3426,13:55.2
9,89390,27656,3,5,2,1,2788,14:28.8
6,176536,32812,2,4,1,1,3950,15:02.4
3,27650,31750,2,4,2,0,10223,15:36.0
1,159437,31456,3,2,2,1,6367,16:09.6
16,90181,31348,4,2,2,1,2718,16:43.2
16,127404,20634,2,4,2,1,2413,17:16.8
16,159714,34516,3,3,2,1,1551,17:50.4
18,153917,39409,3,5,2,0,1198,18:24.0
7,61649,24400,5,5,0,1,1624,18:57.6
14,14494,33162,1,2,0,1,9423,19:31.2
15,54645,34111,1,5,0,1,4675,20:04.8
9,126855,24795,1,4,2,1,2883,20:38.4
11,40035,40233,2,4,1,0,7822,21:12.0
15,38004,25770,3,4,1,1,2494,21:45.6
4,85491,40385,1,4,2,1,12603,22:19.2
8,155275,22129,3,4,2,0,2018,22:52.8
11,151367,31363,2,3,0,0,1277,23:26.4
8,151223,41852,1,4,0,0,4887,24:00.0
11,160384,25737,1,5,2,1,1782,24:33.6
15,165167,42862,1,2,2,1,3804,25:07.2
7,79890,30992,2,2,0,1,5070,25:40.8
9,31110,40871,4,4,0,1,4673,26:14.4
18,109016,31219,3,5,0,1,1317,26:48.0
8,50358,41363,3,3,1,0,7595,27:21.6
16,80901,25186,1,3,1,1,3030,27:55.2
1,149266,40855,2,4,1,0,9703,28:28.8
1,73745,32897,2,4,0,1,9574,29:02.4
7,99820,16167,1,2,1,1,5115,29:36.0
11,103879,29922,1,3,0,1,4819,30:09.6
7,28037,28138,2,4,2,1,6749,30:43.2
6,50845,43762,2,5,1,1,13082,31:16.8
4,173968,37207,1,4,0,1,7459,31:50.4
4,80273,38900,4,5,2,1,6189,32:24.0
10,154451,17254,3,5,0,1,787,32:57.6
9,171928,36500,1,4,1,1,5087,33:31.2
17,190920,36288,1,3,0,0,1956,34:04.8
19,108337,28668,1,5,0,1,2639,34:38.4
9,170692,19777,1,3,2,1,3595,35:12.0
10,50752,34804,4,4,2,0,4356,35:45.6
10,101158,39114,2,3,2,1,4846,36:19.2
20,21033,29529,1,5,2,1,2346,36:52.8
2,155687,42973,3,5,1,0,6933,37:26.4
16,54842,22608,1,4,0,1,2400,38:00.0
14,177294,44113,5,5,1,1,1966,38:33.6
6,148630,31963,4,3,2,1,2724,39:07.2
10,94466,35469,1,4,0,0,3828,39:40.8
13,134054,28412,3,2,2,0,1406,40:14.4
3,108576,21177,2,4,2,1,4400,40:48.0
6,153490,27664,3,4,0,1,2376,41:21.6
7,179163,37543,3,4,0,0,1480,41:55.2
12,110737,26968,3,4,0,0,1093,42:28.8
5,173873,41758,3,5,2,1,5371,43:02.4
16,152205,25529,1,3,2,0,2284,43:36.0
12,162124,40756,1,2,0,1,3170,44:09.6
17,118534,24663,2,3,2,1,3006,44:43.2
10,170581,27343,1,4,1,1,4255,45:16.8
5,113867,37396,3,5,2,1,4705,45:50.4
11,61072,28092,1,3,1,0,4927,46:24.0
12,118101,35962,2,4,0,1,2405,46:57.6
12,114977,28028,3,4,1,1,3497,47:31.2
11,76521,31553,1,3,0,1,7444,48:04.8
9,95861,27899,5,3,2,1,2125,48:38.4
8,174476,38333,1,3,0,1,3035,49:12.0
17,103428,21419,5,4,0,1,652,49:45.6
13,48463,32809,1,5,0,1,4175,50:19.2
13,133918,26713,1,4,0,0,1337,50:52.8
1,62294,34666,1,2,2,1,15648,51:26.4
10,153981,27379,2,4,0,0,1352,52:00.0
9,43265,38383,2,4,0,0,7403,52:33.6
16,54465,32514,1,5,0,0,2693,53:07.2
4,57819,41616,3,5,2,0,8507,53:40.8
1,50380,38374,1,4,1,1,22713,54:14.4
11,144609,22824,1,4,0,1,3203,54:48.0
15,168919,41003,1,2,0,0,1709,55:21.6
10,25285,43662,2,4,2,1,7089,55:55.2
15,48980,33582,1,5,0,0,3960,56:28.8
20,156024,24037,4,4,0,1,729,57:02.4
17,120362,30713,1,4,1,1,4025,57:36.0
9,37338,36937,5,3,2,1,5550,58:09.6
10,103524,36082,2,4,2,0,6209,58:43.2
11,31038,39301,1,5,2,0,6226,59:16.8
3,22050,37255,4,4,2,0,11043,59:50.4
18,64757,33885,1,5,1,0,5270,00:24.0
14,39689,22557,4,4,2,0,1829,00:57.6
18,176168,24900,2,5,0,0,822,01:31.2
2,91986,45480,4,2,2,1,9333,02:04.8
11,26271,40279,1,5,0,0,8694,02:38.4
12,134096,42112,2,4,1,0,3394,03:12.0
9,129307,19622,4,2,1,0,2764,03:45.6
15,139199,37057,2,3,2,1,4602,04:19.2
9,29323,28009,3,4,2,1,6552,04:52.8
9,4360,26372,2,5,1,1,8111,05:26.4
8,46972,31465,1,4,2,1,10036,06:00.0
7,158155,24394,2,4,1,0,4672,06:33.6
17,158100,19499,3,4,2,1,528,07:07.2
10,113172,25940,1,4,1,1,3735,07:40.8
9,38488,45187,2,5,2,1,11239,08:14.4
8,34423,26435,4,5,0,1,4405,08:48.0
6,50691,46839,1,4,0,1,14218,09:21.6
4,122178,43507,1,5,0,1,9723,09:55.2
4,92048,44974,3,4,2,1,9496,10:28.8
6,91495,28764,1,5,0,1,4965,11:02.4
12,51374,35049,3,5,1,1,7058,11:36.0
14,19732,30583,3,3,0,0,3381,12:09.6
9,117377,25556,1,3,0,1,3957,12:43.2
7,44411,41104,1,4,2,1,14103,13:16.8
14,71552,18997,1,5,1,1,2831,13:50.4
3,134131,36838,2,5,2,1,8762,14:24.0
9,92829,22855,3,5,2,1,1699,14:57.6
9,125727,23562,3,3,2,1,1835,15:31.2
16,61756,28023,2,2,2,1,2875,16:04.8
5,114050,33499,1,4,2,0,5775,16:38.4
10,107603,43211,4,4,2,1,2362,17:12.0
12,126630,35969,4,2,0,1,2429,17:45.6
4,125532,33547,1,5,2,0,7657,18:19.2
10,110638,39099,3,3,2,0,2531,18:52.8
11,176211,44396,1,4,1,0,5949,19:26.4
14,85278,28708,4,5,1,0,2735,20:00.0
16,52412,26062,3,5,2,1,1471,20:33.6
1,91033,34129,3,4,2,1,6372,21:07.2
13,176163,43204,1,3,1,1,7543,21:40.8
3,85523,43930,2,3,1,1,17444,22:14.4
6,127596,37987,5,2,2,0,2489,22:48.0
5,81682,43569,2,3,2,1,12194,23:21.6
2,158150,39791,1,4,2,1,11384,23:55.2
13,59933,18264,1,5,0,0,2117,24:28.8
14,90752,25237,2,4,2,1,3324,25:02.4
7,176157,29602,5,5,2,0,1620,25:36.0
15,83518,46534,1,5,2,0,6623,26:09.6
5,135680,26682,1,5,2,0,6396,26:43.2
12,115603,28212,1,5,0,1,2475,27:16.8
12,48089,40978,4,4,0,1,3057,27:50.4
11,70114,44098,3,4,1,1,7547,28:24.0
10,146672,37056,4,4,1,0,4006,28:57.6
9,89787,30273,3,4,2,1,2700,29:31.2
16,172632,44837,3,4,0,1,735,30:04.8
17,61288,30912,2,4,2,0,1539,30:38.4
3,86369,36817,1,5,1,1,16403,31:12.0
18,17510,26966,2,4,1,1,5534,31:45.6
15,23446,24492,1,5,0,1,5149,32:19.2
17,8856,39033,2,5,2,1,4868,32:52.8
15,121391,30637,2,5,2,0,1058,33:26.4
8,124451,33125,1,4,2,1,4365,34:00.0
10,161840,29971,1,3,2,1,5764,34:33.6
17,64853,28881,2,4,2,1,1978,35:07.2
8,86516,33216,2,5,2,1,4078,35:40.8
11,56172,32071,2,4,0,0,3753,36:14.4
9,49713,28333,2,5,2,0,5033,36:48.0
2,43942,28714,1,4,0,1,12400,37:21.6
15,102026,29923,1,4,2,1,2753,37:55.2
12,154431,26853,4,2,0,0,743,38:28.8
12,103711,43376,3,4,2,1,2825,39:02.4
16,119547,41783,4,5,0,1,638,39:36.0
19,100506,43057,1,5,0,1,1906,40:09.6
14,126304,35444,5,5,2,1,640,40:43.2
12,157216,23470,1,5,2,1,3125,41:16.8
12,123424,36221,3,5,2,0,1828,41:50.4
11,55419,23361,1,3,2,1,5278,42:24.0
19,84793,35387,2,4,0,0,1427,42:57.6
2,166670,27134,3,3,2,1,3973,43:31.2
9,152126,23587,2,2,2,1,3892,44:04.8
5,125524,34952,5,4,2,1,2283,44:38.4
11,117914,33279,1,5,1,0,6396,45:12.0
8,93897,30833,5,4,2,0,1612,45:45.6
12,126727,42398,1,5,2,1,5930,46:19.2
4,77412,41210,1,4,2,1,15674,46:52.8
19,99309,40309,1,5,0,1,1432,47:26.4
4,115180,20884,4,2,0,1,1734,48:00.0
13,112631,17780,1,5,1,1,2503,48:33.6
16,54526,40088,3,2,2,0,2833,49:07.2
13,34099,27295,1,5,2,1,5292,49:40.8
16,159629,32389,4,2,2,1,1736,50:14.4
5,26253,33397,1,4,0,1,13453,50:48.0
19,91600,42884,3,3,0,1,3106,51:21.6
9,106931,35014,1,2,2,1,6696,51:55.2
6,39663,16837,1,4,2,1,7335,52:28.8
11,172468,31716,4,4,2,1,1652,53:02.4
9,97065,28336,1,2,0,0,3999,53:36.0
13,144514,25334,3,4,1,1,2102,54:09.6
9,132578,37652,3,3,0,1,2179,54:43.2
5,66028,39869,1,4,0,1,12490,55:16.8
12,135172,38777,4,5,0,0,1740,55:50.4
4,53016,29946,3,5,2,0,6477,56:24.0
11,158793,33458,1,5,0,0,3562,56:57.6
15,19171,33667,1,3,2,1,6100,57:31.2
16,86765,30220,3,3,1,1,2944,58:04.8
16,30994,44111,2,5,1,1,5185,58:38.4
17,142952,39472,2,2,1,0,2620,59:12.0
9,27302,41688,3,3,2,1,9859,59:45.6
3,103743,41881,1,5,2,0,13076,00:19.2
12,153982,30558,1,3,2,1,3150,00:52.8
12,130566,41174,4,4,0,0,2165,01:26.4
9,16647,41782,1,5,0,0,8980,02:00.0
7,174709,27137,1,4,2,1,4785,02:33.6
13,106125,28194,2,4,1,1,3871,03:07.2
4,98129,44797,3,5,2,1,10051,03:40.8
11,124104,34562,1,5,2,1,4327,04:14.4
17,62987,36638,3,4,2,1,2325,04:48.0
5,86040,29592,1,2,1,1,9911,05:21.6
5,171425,27870,1,4,1,1,4746,05:55.2
17,169224,36670,1,5,1,1,2028,06:28.8
13,139140,30784,2,2,0,1,1674,07:02.4
10,127921,29511,1,5,1,1,5495,07:36.0
5,129091,44050,2,5,2,1,5713,08:09.6
12,156233,45627,1,2,0,1,5389,08:43.2
2,130524,38177,1,4,2,1,13520,09:16.8
8,86130,31528,1,4,0,1,7038,09:50.4
13,115837,40676,3,5,2,0,1686,10:24.0
1,166671,36301,3,3,0,1,4028,10:57.6
10,78775,20168,3,3,2,1,2792,11:31.2
7,68065,25682,1,5,0,1,6416,12:04.8
7,29408,26617,3,4,2,1,7026,12:38.4
5,165311,28837,2,3,1,1,5432,13:12.0
7,61489,33209,1,5,0,1,8197,13:45.6
2,85884,35806,5,4,2,1,4107,14:19.2
4,120072,28968,3,5,0,1,2622,14:52.8
